ID,CUBE_MAPPING_ID,MAPPING_ID,VALID_FROM,VALID_TO
2667,M_F_20_07_1_REF_FINREP 3_0,DPM_NAC,1999-01-01 00:00:00,9999-12-31 00:00:00
2668,M_F_20_07_1_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2669,M_F_20_07_1_REF_FINREP 3_0,DPM_PFS,1999-01-01 00:00:00,9999-12-31 00:00:00
2670,M_F_20_07_1_REF_FINREP 3_0,DPM_RCP,1999-01-01 00:00:00,9999-12-31 00:00:00
2671,M_F_20_07_1_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2672,M_F_20_07_1_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2673,M_F_25_02_a_REF_FINREP 2_9,DPM_BAS_MCY_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2674,M_F_25_02_a_REF_FINREP 2_9,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2675,M_F_25_02_a_REF_FINREP 2_9,DPM_MCB,1999-01-01 00:00:00,9999-12-31 00:00:00
2676,M_F_25_02_a_REF_FINREP 2_9,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2677,M_F_25_02_a_REF_FINREP 2_9,DPM_POV,1999-01-01 00:00:00,9999-12-31 00:00:00
2678,M_F_25_02_a_REF_FINREP 2_9,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2679,M_F_25_02_a_REF_FINREP 2_9,DPM_TIE,1999-01-01 00:00:00,9999-12-31 00:00:00
2680,M_F_19_00_d_REF_FINREP 2_9,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2681,M_F_10_00_REF_FINREP 201,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
